,tweet,clean_tweets,only_english_words,company,brand,emotion,emotion_textblob,subjectivity_tweet,subjectivity_clean,subjectivity_english,polarity_tweet,polarity_clean,polarity_english,target
2377,Really excited to see the documentary Something Ventured at  sxsw today  About the rise of Intel  Apple  Genentech  Cisco   amp  Atari ,really excited to see the documentary something ventured at  sxsw today  about the rise of intel  apple  genentech  cisco   amp  atari ,really excited to see the documentary something at today about the rise of apple cisco,Apple,Apple,No emotion toward brand or product,Positive emotion,0.375,0.375,0.375,0.1875,0.1875,0.1875,2
2378,We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the  iPad2 later today at the  SXSW PopUp Apple Store,we are excited to see hls dynamic video ad insertion for tv everywhere working on the    later today at the  sxsw popup apple store,we are excited to see dynamic video ad insertion for everywhere working on the later today at the apple store,Apple,Apple,Positive emotion,Positive emotion,0.3055555555555555,0.3055555555555555,0.3055555555555555,0.125,0.125,0.125,1
2379,FedEx truck unloading outside Apple popup store   sxsw  ipad2,fedex truck unloading outside apple popup store   sxsw   ,truck outside apple store,Apple,Apple,No emotion toward brand or product,No emotion toward brand or product,0.05,0.05,0.05,0.0,0.0,0.0,2
2380, iPad2 rocks  SXSW   mention Apple POP UP Store   link ,   rocks  sxsw   mention apple pop up store   link ,mention apple pop up store link,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
2381,FedEx Trucks keep arriving as TV crews interview people in line for first iPad2 at  SXSW PopUp Apple Store    link ,fedex trucks keep arriving as tv crews interview people in line for first   at  sxsw popup apple store    link ,trucks keep as interview people in line for first at apple store link,Apple,Apple,No emotion toward brand or product,Positive emotion,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,2
2382, SXSW  Rackspace Startup Program  Cloud 2 0 iPad App Launched  link   seo  sem  cloudcomputing  topnews, sxsw  rackspace startup program  cloud     ipad app launched  link   seo  sem  cloudcomputing  topnews,program cloud link,iPad,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
2383,SXSW ÛÒ Rackspace Startup Program  Cloud 2 0 iPad App Launched  link   Rackspace  sxsw  Top News,sxsw ûò rackspace startup program  cloud     ipad app launched  link   rackspace  sxsw  top news, program cloud link top news,iPad,Apple,No emotion toward brand or product,Positive emotion,0.5,0.5,0.5,0.5,0.5,0.5,2
2384,This is ackward  Sitting in the back of Ballroom F at the ACC  looking to my left and right  I'm the only non Macbook   iPad here  Oh   sxsw,this is ackward  sitting in the back of ballroom f at the acc  looking to my left and right  i m the only non macbook   ipad here  oh   sxsw,this is sitting in the back of ballroom f at the looking to my left and right i m the only non here oh,iPad,Apple,No emotion toward brand or product,Positive emotion,0.3839285714285714,0.3839285714285714,0.3839285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,2
2385,Theres a class war forming here at  sxsw  iPad 2 owners vs  first gen owners ,theres a class war forming here at  sxsw  ipad   owners vs  first gen owners ,theres a class war forming here at first gen,iPad,Apple,No emotion toward brand or product,Positive emotion,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,2
2386,Time for coffee  muffins and news reading with leNewz at  SXSW trade show  booth  1422 just behind Google's ,time for coffee  muffins and news reading with lenewz at  sxsw trade show  booth    just behind google s ,time for coffee and news reading with at trade show booth just behind s,Google,Google,No emotion toward brand or product,Negative Emotion,0.7,0.7,0.7,-0.4,-0.4,-0.4,2
2387, mention come by tomorrow to get your iPhone case   zazzlesxsw  Sxsw  Zazzle  sxswi  link , mention come by tomorrow to get your iphone case   zazzlesxsw  sxsw  zazzle  sxswi  link ,mention come by tomorrow to get your case link,iPhone,Apple,No emotion toward brand or product,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,2
2388,After    Come visit Milyoni we are at Booth  1223 right under the big Google sign at  SXSW  link ,after    come visit milyoni we are at booth    right under the big google sign at  sxsw  link ,after come visit we are at booth right under the big sign at link,Google,Google,No emotion toward brand or product,Positive emotion,0.31785714285714284,0.31785714285714284,0.31785714285714284,0.14285714285714285,0.14285714285714285,0.14285714285714285,2
2389,My first computer as a kid was an Atari 800  my kids first computer will be an iPad   What will they be able to do that I couldn't   sxsw,my first computer as a kid was an atari    my kids first computer will be an ipad   what will they be able to do that i couldn t   sxsw,my first computer as a was an my first computer will be an what will they be able to do that i t,iPad,Apple,Positive emotion,Positive emotion,0.4305555555555555,0.4305555555555555,0.4305555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
2390, crowdbeacon has put together a guide to  sxsw at  link  The latest update to their iPhone app is going to be sick , crowdbeacon has put together a guide to  sxsw at  link  the latest update to their iphone app is going to be sick ,put together a guide to at link the latest update to their is going to be sick,iPhone,Apple,Positive emotion,Negative Emotion,0.8785714285714286,0.8785714285714286,0.8785714285714286,-0.10714285714285715,-0.10714285714285715,-0.10714285714285715,1
2391,On its second day in business  the Apple pop up store appears to be trending   sxsw  vb   mention Apple Store  SXSW  [pic]   link ,on its second day in business  the apple pop up store appears to be trending   sxsw  vb   mention apple store  sxsw   pic    link ,on its second day in business the apple pop up store to be mention apple store pic link,Apple,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
2392,At  SXSW conf and 1 out of every 200 people have a Mac or Ipad  including me    What happened to the PC  Is it becoming obsolete ,at  sxsw conf and   out of every   people have a mac or ipad  including me    what happened to the pc  is it becoming obsolete ,at and out of every people have a mac or me what to the is it becoming obsolete,Mac,Apple,No emotion toward brand or product,Positive emotion,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.45,0.45,0.45,2
2393,At  SXSW conf and EVERYONE has a Mac or Ipad  including me   What happened to the PC  Is it becoming obsolete ,at  sxsw conf and everyone has a mac or ipad  including me   what happened to the pc  is it becoming obsolete ,at and everyone a mac or me what to the is it becoming obsolete,Mac,Apple,Positive emotion,Positive emotion,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.45,0.45,0.45,1
2394, mention congrats on the first iPad 2 at  sxsw, mention congrats on the first ipad   at  sxsw,mention on the first at,iPad,Apple,Positive emotion,Positive emotion,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,1
2395, mention Congrats on your iPhone app being featured at  SXSW , mention congrats on your iphone app being featured at  sxsw ,mention on your being featured at,iPhone,Apple,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
2396, mention Congratulations on winning the Android award      sxsw, mention congratulations on winning the android award      sxsw,mention on winning the android award,Android,Google,Positive emotion,Positive emotion,0.75,0.75,0.75,0.5,0.5,0.5,1
2397, mention congratulations  sent from Seesmic on my Android phone  at  SXSW , mention congratulations  sent from seesmic on my android phone  at  sxsw ,mention sent from on my android phone at,Android,Google,Positive emotion,No emotion toward brand or product,0.0,0.0,0.0,0.0,0.0,0.0,1
2398,Apple on Congress  Nice  RT  mention Apple set to open popup shop in core of SXSW action  link   SXSW  Apple,apple on congress  nice  rt  mention apple set to open popup shop in core of sxsw action  link   sxsw  apple,apple on congress nice mention apple set to open shop in core of action link apple,Apple,Apple,No emotion toward brand or product,Positive emotion,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,2
2399,Egyptian content flood   quot Google had to put up two more servers after web came back up  quot   SxSW  sxswsa,egyptian content flood   quot google had to put up two more servers after web came back up  quot   sxsw  sxswsa,content flood quot had to put up two more after web came back up quot,Google,Google,No emotion toward brand or product,Positive emotion,0.25,0.25,0.25,0.25,0.25,0.25,2
2400,iPad app content needs to be shallow but engaging  sxsw,ipad app content needs to be shallow but engaging  sxsw,content needs to be shallow but engaging,iPad,Apple,No emotion toward brand or product,Positive emotion,0.6,0.6,0.6,0.033333333333333354,0.033333333333333354,0.033333333333333354,2
2401,Trying 2 convince  mention 2 watch the launch of google Social network at  SXSW   I didn't know there was going to be comedy  ,trying   convince  mention   watch the launch of google social network at  sxsw   i didn t know there was going to be comedy  ,trying convince mention watch the launch of social network at i t know there was going to be comedy,Google,Google,Negative emotion,Positive emotion,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0
2402," mention Cool  That means we can watch Ustream in Skyfire browser on iPhone    
 Safari doesn't work  
Have fun    sxsw"," mention cool  that means we can watch ustream in skyfire browser on iphone    
 safari doesn t work  
have fun    sxsw",mention cool that we can watch in browser on safari t work have fun,iPhone,Apple,Positive emotion,Positive emotion,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.32499999999999996,0.32499999999999996,0.32499999999999996,1
2403,Could be cool  RT  mention Google to Launch Major New Social Network Called Circles  Possibly Today  link   sxsw,could be cool  rt  mention google to launch major new social network called circles  possibly today  link   sxsw,could be cool mention to launch major new social network possibly today link,Google,Google,Positive emotion,Positive emotion,0.5342424242424242,0.5342424242424242,0.5342424242424242,0.11643939393939393,0.11643939393939393,0.11643939393939393,1
2404,Eating a coolhaus ice cream sandwich at the Google party  Hmmm  happy   sxsw,eating a coolhaus ice cream sandwich at the google party  hmmm  happy   sxsw,eating a ice cream sandwich at the party happy,Google,Google,Positive emotion,Positive emotion,1.0,1.0,1.0,0.8,0.8,0.8,1
2405,I really could use one of those tiny MacBook Airs  Did I read that Apple set up a temporary store at SXSW  Where is it   SXSW,i really could use one of those tiny macbook airs  did i read that apple set up a temporary store at sxsw  where is it   sxsw,i really could use one of those tiny did i read that apple set up a temporary store at where is it,Apple,Apple,Positive emotion,Positive emotion,0.35,0.35,0.35,0.1,0.1,0.1,1
